Rxn	KO	Reac	Prod	Path	ReacProd	stoichReac	stoichProd
R11040	K07072	C21069	C21070	00680	C20926 + C21069 => C21070	1	1
R11041	K19856	C11927	C21071	00523	C11927 => C21071	1	1
R11041	K19856	C11927	C21071	01130	C11927 <=> C21071	1	1
R11041	K19856	C21071	C11927	01130	C11927 <=> C21071	1	1
R11042	K19857	C11921	C21071	01130	C21071 <=> C11921	1	1
R11042	K19857	C21071	C11921	00523	C21071 => C11921	1	1
R11042	K19857	C21071	C11921	01130	C21071 <=> C11921	1	1
R11043	K10256	C00510	C02050	01040	C00510 => C02050	1	1
R11043	K10256	C00510	C02050	01212	C00510 => C02050	1	1
R11045	K13326	C12318	C21073	00523	C12318 => C21073	1	1
R11045	K13326	C12318	C21073	01130	C12318 <=> C21073	1	1
R11045	K13326	C21073	C12318	01130	C12318 <=> C21073	1	1
R11046	K16438	C21073	C21074	00523	C21073 => C21074	1	1
R11046	K16438	C21073	C21074	01130	C21073 <=> C21074	1	1
R11046	K16438	C21074	C21073	01130	C21073 <=> C21074	1	1
R11047	K13322	C11919	C21074	01130	C21074 <=> C11919	1	1
R11047	K13322	C21074	C11919	00523	C21074 => C11919	1	1
R11047	K13322	C21074	C11919	01130	C21074 <=> C11919	1	1
R11048	K19826	C01056	C21075	00760	C01056 => C21075	1	1
R11048	K19826	C01056	C21075	01120	C01056 <=> C21075	1	1
R11048	K19826	C21075	C01056	01120	C01056 <=> C21075	1	1
R11050	K19890	C03043	C21075	00760	C03043 => C21075	1	1
R11050	K19890	C03043	C21075	01120	C03043 <=> C21075	1	1
R11050	K19890	C21075	C03043	01120	C03043 <=> C21075	1	1
R11051	K13315	C06620	C11928	00523	C06620 => C11928	1	1
R11051	K13315	C06620	C11928	01130	C06620 <=> C11928	1	1
R11051	K13315	C11928	C06620	01130	C06620 <=> C11928	1	1
R11055	K21069	C06074	C20943	00902	C06074 => C20943	1	1
R11055	K21069	C06074	C20943	01110	C06074 <=> C20943	1	1
R11055	K21069	C20943	C06074	01110	C06074 <=> C20943	1	1
R11059	K10224	C03595	C02249	01040	C03595 => C02249	1	1
R11059	K10224	C03595	C02249	01212	C03595 => C02249	1	1
R11060	K10224	C16164	C16165	01040	C16164 => C16165	1	1
R11060	K10224	C16164	C16165	01212	C16164 => C16165	1	1
R11062	K06132	C00344	C05980	00564	C00344 => C05980	1	1
R11064	K13037	C20941	C20942	01130	C20941 <=> C20942	1	1
R11064	K13037	C20942	C20941	01130	C20941 <=> C20942	1	1
R11067	K19550	C21086	C21087	01130	C21086 <=> C21087	1	1
R11067	K19550	C21087	C21086	01130	C21086 <=> C21087	1	1
R11068	K19549	C20940	C21087	01130	C21087 <=> C20940	1	1
R11068	K19549	C21087	C20940	01130	C21087 <=> C20940	1	1
R11072	K22100	C01304	C05925	00790	C01304 => C05925	1	1
R11073	K01633	C04874	C21008	00790	C04874 <=> C21008	1	1
R11073	K01633	C21008	C04874	00790	C04874 <=> C21008	1	1
R11074	K22212	C00149	C00186	00620	C00149 => C00186	1	1
R11074	K22212	C00149	C00186	01120	C00186 <=> C00149	1	1
R11074	K22212	C00186	C00149	01120	C00186 <=> C00149	1	1
R11079	K20431	C17691	C17694	00525	C17691 => C17694	1	1
R11079	K20431	C17691	C17694	01130	C17691 <=> C17694	1	1
R11079	K20431	C17694	C17691	01130	C17691 <=> C17694	1	1
R11080	K20024	C04046	C03692	00561	C04046 => C03692	1	1
R11081	K19974	C17692	C17693	00525	C17692 => C17693	1	1
R11081	K19974	C17692	C17693	01130	C17692 <=> C17693	1	1
R11081	K19974	C17693	C17692	01130	C17692 <=> C17693	1	1
R11082	K07589	C04895	C21094	00790	C04895 <=> C21094	1	1
R11082	K07589	C21094	C04895	00790	C04895 <=> C21094	1	1
R11096	K09828	C15781	C21106	00100	C15781 => C21106	1	1
R11097	K09832	C21106	C08813	00100	C21106 => C08813	1	1
R11102	K06984	C00119	C21107	00790	C00119 + C00156 => C21107	1	1
R11102	K06984	C00156	C21107	00790	C00119 + C00156 => C21107	1	1
R11105	K19981	C19687	C21110	00404	C19687 => C21110	1	1
R11105	K19981	C19687	C21110	01130	C19687 <=> C21110	1	1
R11105	K19981	C21110	C19687	01130	C19687 <=> C21110	1	1
R11106	K14257	C21109	C21110	01130	C21110 <=> C21109	1	1
R11106	K14257	C21110	C21109	00404	C21110 => C21109	1	1
R11106	K14257	C21110	C21109	01130	C21110 <=> C21109	1	1
R11107	K19982	C12491	C21109	01130	C21109 <=> C12491	1	1
R11107	K19982	C21109	C12491	00404	C21109 => C12491	1	1
R11107	K19982	C21109	C12491	01130	C21109 <=> C12491	1	1
R11110	K10226	C16167	C16168	01040	C16167 => C16168	1	1
R11110	K10226	C16167	C16168	01212	C16167 => C16168	1	1
R11111	K10226	C16171	C16172	01040	C16171 => C16172	1	1
R11111	K10226	C16171	C16172	01212	C16171 => C16172	1	1
R11119	K20075	C00078	C21124	00404	C00078 => C21124	1	1
R11119	K20075	C00078	C21124	01130	C00078 <=> C21124	1	1
R11119	K20075	C21124	C00078	01130	C00078 <=> C21124	1	1
R11119	K20086	C00078	C21124	00404	C00078 => C21124	1	1
R11119	K20086	C00078	C21124	01130	C00078 <=> C21124	1	1
R11119	K20086	C21124	C00078	01130	C00078 <=> C21124	1	1
R11120	K20076	C21124	C21125	00404	C21124 => C21125	2	1
R11120	K20076	C21124	C21125	01130	C21124 <=> C21125	2	1
R11120	K20076	C21125	C21124	01130	C21124 <=> C21125	1	2
R11121	K20077	C21125	C21126	00404	C21125 => C21126	1	1
R11121	K20077	C21125	C21126	01130	C21125 <=> C21126	1	1
R11121	K20077	C21126	C21125	01130	C21125 <=> C21126	1	1
R11121	K20078	C21125	C21126	00404	C21125 => C21126	1	1
R11121	K20078	C21125	C21126	01130	C21125 <=> C21126	1	1
R11121	K20078	C21126	C21125	01130	C21125 <=> C21126	1	1
R11122	K20079	C18092	C21127	00404	C18092 + C21126 => C21127	1	1
R11122	K20079	C18092	C21127	01130	C21126 + C18092 <=> C21127	1	1
R11122	K20079	C21126	C21127	00404	C18092 + C21126 => C21127	1	1
R11122	K20079	C21126	C21127	01130	C21126 + C18092 <=> C21127	1	1
R11122	K20079	C21127	C18092	01130	C21126 + C18092 <=> C21127	1	1
R11122	K20079	C21127	C21126	01130	C21126 + C18092 <=> C21127	1	1
R11123	K20080	C21127	C21128	00404	C21127 => C21128	1	1
R11123	K20080	C21127	C21128	01130	C21127 <=> C21128	1	1
R11123	K20080	C21128	C21127	01130	C21127 <=> C21128	1	1
R11125	K20422	C00083	C20856	01059	C00083 => C20856	5	1
R11125	K20422	C00083	C20856	01130	C00083 <=> C20856	5	1
R11125	K20422	C20856	C00083	01130	C00083 <=> C20856	1	5
R11129	K20081	C07349	C21128	01130	C21128 <=> C07349	1	1
R11129	K20081	C21128	C07349	00404	C21128 => C07349	1	1
R11129	K20081	C21128	C07349	01130	C21128 <=> C07349	1	1
R11130	K20035	C20870	C20955	00920	C20870 => C20955	1	1
R11131	K20087	C21124	C21131	00404	C21124 => C21131	2	1
R11131	K20087	C21124	C21131	01130	C21124 <=> C21131	2	1
R11131	K20087	C21131	C21124	01130	C21124 <=> C21131	1	2
R11131	K20088	C21124	C21131	00404	C21124 => C21131	2	1
R11131	K20088	C21124	C21131	01130	C21124 <=> C21131	2	1
R11131	K20088	C21131	C21124	01130	C21124 <=> C21131	1	2
R11132	K20090	C21131	C21132	00404	C21131 => C21132	1	1
R11132	K20090	C21131	C21132	01130	C21131 <=> C21132	1	1
R11132	K20090	C21132	C21131	01130	C21131 <=> C21132	1	1
R11134	K20089	C21131	C21134	00404	C21131 => C21134	1	1
R11134	K20089	C21131	C21134	01130	C21131 <=> C21134	1	1
R11134	K20089	C21134	C21131	01130	C21131 <=> C21134	1	1
R11135	K20090	C21134	C21135	00404	C21134 => C21135	1	1
R11135	K20090	C21134	C21135	01130	C21134 <=> C21135	1	1
R11135	K20090	C21135	C21134	01130	C21134 <=> C21135	1	1
R11138	K16438	C12318	C21137	00404	C12318 => C21137	1	1
R11138	K16438	C12318	C21137	01130	C12318 <=> C21137	1	1
R11138	K16438	C21137	C12318	01130	C12318 <=> C21137	1	1
R11139	K20085	C18092	C21137	01130	C21137 <=> C18092	1	1
R11139	K20085	C21137	C18092	00404	C21137 => C18092	1	1
R11139	K20085	C21137	C18092	01130	C21137 <=> C18092	1	1
R11141	K21428	C21138	C21139	00333	C21138 => C21139	1	1
R11141	K21428	C21138	C21139	01130	C21138 <=> C21139	1	1
R11141	K21428	C21139	C21138	01130	C21138 <=> C21139	1	1
R11143	K03800	C16241	C16237	00785	C16241 => C16237	1	1
R11150	K21683	C18315	C18316	00633	C18315 => C18316	1	1
R11150	K21683	C18315	C18316	01120	C18315 <=> C18316	1	1
R11150	K21683	C18316	C18315	01120	C18315 <=> C18316	1	1
R11158	K20089	C21131	C21134	00404	C21131 => C21134	1	1
R11158	K20089	C21131	C21134	01130	C21131 <=> C21134	1	1
R11158	K20089	C21134	C21131	01130	C21131 <=> C21134	1	1
R11172	K02759	C00185	C04534	00500	C00185 => C04534	1	1
R11172	K02760	C00185	C04534	00500	C00185 => C04534	1	1
R11172	K02761	C00185	C04534	00500	C00185 => C04534	1	1
R11175	K20169	C16150	C21154	00760	C16150 => C21154	1	1
R11175	K20169	C16150	C21154	01120	C16150 <=> C21154	1	1
R11175	K20169	C21154	C16150	01120	C16150 <=> C21154	1	1
R11175	K20170	C16150	C21154	00760	C16150 => C21154	1	1
R11175	K20170	C16150	C21154	01120	C16150 <=> C21154	1	1
R11175	K20170	C21154	C16150	01120	C16150 <=> C21154	1	1
R11178	K20170	C19569	C20361	01120	C20361 <=> C19569	1	1
R11178	K20170	C20361	C19569	00760	C20361 => C19569	1	1
R11178	K20170	C20361	C19569	01120	C20361 <=> C19569	1	1
R11179	K20171	C19569	C19631	00760	C19569 => C19631	1	1
R11179	K20171	C19569	C19631	01120	C19569 <=> C19631	1	1
R11179	K20171	C19631	C19569	01120	C19569 <=> C19631	1	1
R11179	K20172	C19569	C19631	00760	C19569 => C19631	1	1
R11179	K20172	C19569	C19631	01120	C19569 <=> C19631	1	1
R11179	K20172	C19631	C19569	01120	C19569 <=> C19631	1	1
R11184	K19978	C06802	C21156	00525	C06802 => C21156	1	1
R11184	K19978	C06802	C21156	01130	C06802 <=> C21156	1	1
R11184	K19978	C21156	C06802	01130	C06802 <=> C21156	1	1
R11185	K19979	C17691	C17692	00525	C17691 => C17692	1	1
R11185	K19979	C17691	C17692	01130	C17691 <=> C17692	1	1
R11185	K19979	C17692	C17691	01130	C17691 <=> C17692	1	1
R11194	K05797	C14582	C21166	00623	C14582 => C21166	1	1
R11194	K05797	C14582	C21166	01120	C14582 <=> C21166	1	1
R11194	K05797	C21166	C14582	01120	C14582 <=> C21166	1	1
R11194	K20200	C14582	C21166	00623	C14582 => C21166	1	1
R11194	K20200	C14582	C21166	01120	C14582 <=> C21166	1	1
R11194	K20200	C21166	C14582	01120	C14582 <=> C21166	1	1
R11195	K20199	C21166	C21167	00623	C21166 => C21167	1	1
R11195	K20199	C21166	C21167	01120	C21166 <=> C21167	1	1
R11195	K20199	C21167	C21166	01120	C21166 <=> C21167	1	1
R11197	K20218	C00230	C21168	01120	C21168 <=> C00230	1	1
R11197	K20218	C21168	C00230	00623	C21168 => C00230	1	1
R11197	K20218	C21168	C00230	01120	C21168 <=> C00230	1	1
R11198	K20218	C00230	C21168	01120	C21168 <=> C00230	1	1
R11198	K20218	C21168	C00230	00623	C21168 => C00230	1	1
R11198	K20218	C21168	C00230	01120	C21168 <=> C00230	1	1
R11226	K10960	C11242	C21217	01110	C11242 <=> C21217	1	1
R11226	K10960	C21217	C11242	01110	C11242 <=> C21217	1	1
R11233	K20432	C17694	C17696	00525	C17694 => C17696	1	1
R11233	K20432	C17694	C17696	01130	C17694 <=> C17696	1	1
R11233	K20432	C17696	C17694	01130	C17694 <=> C17696	1	1
R11234	K20433	C17696	C17697	00525	C17696 => C17697	1	1
R11234	K20433	C17696	C17697	01130	C17696 <=> C17697	1	1
R11234	K20433	C17697	C17696	01130	C17696 <=> C17697	1	1
R11236	K20434	C17697	C21218	00525	C17697 => C21218	1	1
R11236	K20434	C17697	C21218	01130	C17697 <=> C21218	1	1
R11236	K20434	C21218	C17697	01130	C17697 <=> C21218	1	1
R11237	K20427	C21209	C21210	00525	C21209 => C21210	1	1
R11237	K20427	C21209	C21210	01130	C21209 <=> C21210	1	1
R11237	K20427	C21210	C21209	01130	C21209 <=> C21210	1	1
R11238	K20435	C21216	C21218	01130	C21218 <=> C21216	1	1
R11238	K20435	C21218	C21216	00525	C21218 => C21216	1	1
R11238	K20435	C21218	C21216	01130	C21218 <=> C21216	1	1
R11240	K20437	C17700	C21219	01130	C21219 <=> C17700	1	1
R11240	K20437	C21219	C17700	00525	C21219 => C17700	1	1
R11240	K20437	C21219	C17700	01130	C21219 <=> C17700	1	1
R11241	K20438	C12112	C17700	01130	C17700 <=> C12112	1	1
R11241	K20438	C17700	C12112	00525	C17700 => C12112	1	1
R11241	K20438	C17700	C12112	01130	C17700 <=> C12112	1	1
R11243	K20424	C17693	C21204	00525	C17693 => C21204	1	1
R11243	K20424	C17693	C21204	01130	C17693 <=> C21204	1	1
R11243	K20424	C21204	C17693	01130	C17693 <=> C21204	1	1
R11244	K20425	C21204	C21205	00525	C21204 => C21205	1	1
R11244	K20425	C21204	C21205	01130	C21204 <=> C21205	1	1
R11244	K20425	C21205	C21204	01130	C21204 <=> C21205	1	1
R11245	K20426	C21205	C21206	00525	C21205 => C21206	1	1
R11245	K20426	C21205	C21206	01130	C21205 <=> C21206	1	1
R11245	K20426	C21206	C21205	01130	C21205 <=> C21206	1	1
R11246	K20427	C21206	C21207	00525	C21206 => C21207	1	1
R11246	K20427	C21206	C21207	01130	C21206 <=> C21207	1	1
R11246	K20427	C21207	C21206	01130	C21206 <=> C21207	1	1
R11247	K20430	C04268	C21208	00525	C04268 + C21207 => C21208	1	1
R11247	K20430	C04268	C21208	01130	C04268 + C21207 <=> C21208	1	1
R11247	K20430	C21207	C21208	00525	C04268 + C21207 => C21208	1	1
R11247	K20430	C21207	C21208	01130	C04268 + C21207 <=> C21208	1	1
R11247	K20430	C21208	C04268	01130	C04268 + C21207 <=> C21208	1	1
R11247	K20430	C21208	C21207	01130	C04268 + C21207 <=> C21208	1	1
R11249	K20439	C21205	C21209	00525	C21205 => C21209	1	1
R11249	K20439	C21205	C21209	01130	C21205 <=> C21209	1	1
R11249	K20439	C21209	C21205	01130	C21205 <=> C21209	1	1
R11250	K20436	C21210	C21211	00525	C21210 => C21211	1	1
R11250	K20436	C21210	C21211	01130	C21210 <=> C21211	1	1
R11250	K20436	C21211	C21210	01130	C21210 <=> C21211	1	1
R11251	K20440	C17698	C21211	01130	C21211 <=> C17698	1	1
R11251	K20440	C21211	C17698	00525	C21211 => C17698	1	1
R11251	K20440	C21211	C17698	01130	C21211 <=> C17698	1	1
R11253	K20441	C17694	C17695	00525	C17694 => C17695	1	1
R11253	K20441	C17694	C17695	01130	C17694 <=> C17695	1	1
R11253	K20441	C17695	C17694	01130	C17694 <=> C17695	1	1
R11254	K20442	C17695	C21247	00525	C17695 => C21247	1	1
R11254	K20442	C17695	C21247	01130	C17695 <=> C21247	1	1
R11254	K20442	C21247	C17695	01130	C17695 <=> C21247	1	1
R11255	K20443	C17699	C21249	01130	C21249 <=> C17699	1	1
R11255	K20443	C21249	C17699	00525	C21249 => C17699	1	1
R11255	K20443	C21249	C17699	01130	C21249 <=> C17699	1	1
R11256	K01236	C01083	C06400	01110	C06400 <=> C01083	1	1
R11256	K01236	C06400	C01083	00500	C06400 => C01083	1	1
R11256	K01236	C06400	C01083	01110	C06400 <=> C01083	1	1
R11257	K20758	C02167	C00022	00350	C02167 => C01384 + C00022	1	1
R11257	K20758	C02167	C01384	00350	C02167 => C01384 + C00022	1	1
R11260	K00701	C00369	C00973	00500	C00369 => C00973	1	1
R11261	K01214	C00369	C01935	00500	C00369 => C01935	1	1
R11261	K01214	C00369	C01935	01110	C00369 <=> C01935	1	1
R11261	K01214	C01935	C00369	01110	C00369 <=> C01935	1	1
R11262	K01176	C01935	C00208	00500	C01935 => C00208	1	1
R11262	K01177	C01935	C00208	00500	C01935 => C00208	1	1
R11262	K01208	C01935	C00208	00500	C01935 => C00208	1	1
R11262	K05343	C01935	C00208	00500	C01935 => C00208	1	1
R11262	K05992	C01935	C00208	00500	C01935 => C00208	1	1
R11262	K07405	C01935	C00208	00500	C01935 => C00208	1	1
R11263	K20455	C02225	C21250	00640	C02225 => C21250	1	1
R11264	K09788	C21250	C04225	00640	C21250 => C04225	1	1
R11265	K20569	C01759	C21176	00524	C01759 <=> C21176	1	1
R11265	K20569	C01759	C21176	01130	C01759 <=> C21176	1	1
R11265	K20569	C21176	C01759	00524	C01759 <=> C21176	1	1
R11265	K20569	C21176	C01759	01130	C01759 <=> C21176	1	1
R11266	K20570	C17584	C21176	00524	C21176 <=> C17584	1	1
R11266	K20570	C17584	C21176	01130	C21176 <=> C17584	1	1
R11266	K20570	C21176	C17584	00524	C21176 <=> C17584	1	1
R11266	K20570	C21176	C17584	01130	C21176 <=> C17584	1	1
R11267	K20566	C20614	C21251	00524	C20614 => C21251	1	1
R11267	K20566	C20614	C21251	01130	C20614 <=> C21251	1	1
R11267	K20566	C21251	C20614	01130	C20614 <=> C21251	1	1
R11268	K20566	C01823	C21252	00524	C01823 => C21252	1	1
R11268	K20566	C01823	C21252	01130	C01823 <=> C21252	1	1
R11268	K20566	C21252	C01823	01130	C01823 <=> C21252	1	1
R11269	K20568	C01822	C21251	01130	C01822 <=> C21251	1	1
R11269	K20568	C21251	C01822	00524	C21251 => C01822	1	1
R11269	K20568	C21251	C01822	01130	C01822 <=> C21251	1	1
R11270	K20568	C00825	C21252	01130	C00825 <=> C21252	1	1
R11270	K20568	C21252	C00825	00524	C21252 => C00825	1	1
R11270	K20568	C21252	C00825	01130	C00825 <=> C21252	1	1
R11271	K20573	C20350	C21253	00524	C20350 => C21253	1	1
R11271	K20573	C20350	C21253	01130	C20350 <=> C21253	1	1
R11271	K20573	C21253	C20350	01130	C20350 <=> C21253	1	1
R11272	K20573	C01441	C21254	00524	C01441 => C21254	1	1
R11272	K20573	C01441	C21254	01130	C01441 <=> C21254	1	1
R11272	K20573	C21254	C01441	01130	C01441 <=> C21254	1	1
R11273	K20577	C21255	C21256	00524	C21255 => C21256	1	1
R11273	K20577	C21255	C21256	01130	C21255 <=> C21256	1	1
R11273	K20577	C21256	C21255	01130	C21255 <=> C21256	1	1
R11274	K20575	C01743	C21257	00524	C01743 => C21257	1	1
R11274	K20575	C01743	C21257	01130	C01743 <=> C21257	1	1
R11274	K20575	C21257	C01743	01130	C01743 <=> C21257	1	1
R11275	K20575	C01441	C21258	00524	C01441 => C21258	1	1
R11275	K20575	C01441	C21258	01130	C01441 <=> C21258	1	1
R11275	K20575	C21258	C01441	01130	C01441 <=> C21258	1	1
R11276	K20576	C21255	C21257	01130	C21257 <=> C21255	1	1
R11276	K20576	C21257	C21255	00524	C21257 => C21255	1	1
R11276	K20576	C21257	C21255	01130	C21257 <=> C21255	1	1
R11277	K20576	C21258	C21259	00524	C21258 => C21259	1	1
R11277	K20576	C21258	C21259	01130	C21258 <=> C21259	1	1
R11277	K20576	C21259	C21258	01130	C21258 <=> C21259	1	1
R11278	K20578	C00397	C21259	01130	C21259 <=> C00397	1	1
R11278	K20578	C21259	C00397	00524	C21259 => C00397	1	1
R11278	K20578	C21259	C00397	01130	C21259 <=> C00397	1	1
R11279	K20579	C00825	C18000	00524	C00825 => C18000	1	1
R11279	K20579	C00825	C18000	01130	C00825 <=> C18000	1	1
R11279	K20579	C18000	C00825	01130	C00825 <=> C18000	1	1
R11280	K20580	C01743	C21260	00524	C01743 => C21260	1	1
R11280	K20580	C01743	C21260	01130	C01743 <=> C21260	1	1
R11280	K20580	C21260	C01743	01130	C01743 <=> C21260	1	1
R11281	K20581	C18002	C21260	01130	C21260 <=> C18002	1	1
R11281	K20581	C21260	C18002	00524	C21260 => C18002	1	1
R11281	K20581	C21260	C18002	01130	C21260 <=> C18002	1	1
R11282	K20582	C00043	C21261	00524	C00043 + C18002 => C21261	1	1
R11282	K20582	C00043	C21261	01130	C18002 + C00043 <=> C21261	1	1
R11282	K20582	C18002	C21261	00524	C00043 + C18002 => C21261	1	1
R11282	K20582	C18002	C21261	01130	C18002 + C00043 <=> C21261	1	1
R11282	K20582	C21261	C00043	01130	C18002 + C00043 <=> C21261	1	1
R11282	K20582	C21261	C18002	01130	C18002 + C00043 <=> C21261	1	1
R11283	K20583	C21261	C21262	00524	C21261 => C21262	1	1
R11283	K20583	C21261	C21262	01130	C21261 <=> C21262	1	1
R11283	K20583	C21262	C21261	01130	C21261 <=> C21262	1	1
R11284	K20584	C21262	C21263	00524	C21262 => C21263	1	1
R11284	K20584	C21262	C21263	01130	C21262 <=> C21263	1	1
R11284	K20584	C21263	C21262	01130	C21262 <=> C21263	1	1
R11285	K20585	C17712	C21263	01130	C17712 <=> C21263	1	1
R11285	K20585	C21263	C17712	00524	C21263 => C17712	1	1
R11285	K20585	C21263	C17712	01130	C17712 <=> C21263	1	1
R11286	K20588	C00832	C17712	01130	C17712 <=> C00832	1	1
R11286	K20588	C17712	C00832	00524	C17712 => C00832	1	1
R11286	K20588	C17712	C00832	01130	C17712 <=> C00832	1	1
R11287	K20586	C17712	C21264	00524	C17712 => C21264	1	1
R11287	K20586	C17712	C21264	01130	C17712 <=> C21264	1	1
R11287	K20586	C21264	C17712	01130	C17712 <=> C21264	1	1
R11287	K20587	C17712	C21264	00524	C17712 => C21264	1	1
R11287	K20587	C17712	C21264	01130	C17712 <=> C21264	1	1
R11287	K20587	C21264	C17712	01130	C17712 <=> C21264	1	1
R11288	K20588	C18003	C21264	01130	C21264 <=> C18003	1	1
R11288	K20588	C21264	C18003	00524	C21264 => C18003	1	1
R11288	K20588	C21264	C18003	01130	C21264 <=> C18003	1	1
R11289	K20589	C01743	C17701	00524	C01743 => C17701	1	1
R11289	K20589	C01743	C17701	01130	C01743 <=> C17701	1	1
R11289	K20589	C17701	C01743	01130	C01743 <=> C17701	1	1
R11290	K20590	C17701	C21265	00524	C17701 <=> C21265	1	1
R11290	K20590	C17701	C21265	01130	C17701 <=> C21265	1	1
R11290	K20590	C21265	C17701	00524	C17701 <=> C21265	1	1
R11290	K20590	C21265	C17701	01130	C17701 <=> C21265	1	1
R11291	K20591	C21265	C21266	00524	C21265 <=> C21266	1	1
R11291	K20591	C21265	C21266	01130	C21265 <=> C21266	1	1
R11291	K20591	C21266	C21265	00524	C21265 <=> C21266	1	1
R11291	K20591	C21266	C21265	01130	C21265 <=> C21266	1	1
R11292	K20592	C01917	C21266	01130	C21266 <=> C01917	1	1
R11292	K20592	C21266	C01917	00524	C21266 => C01917	1	1
R11292	K20592	C21266	C01917	01130	C21266 <=> C01917	1	1
R11293	K20593	C01917	C17702	00524	C01917 => C17702	1	1
R11293	K20593	C01917	C17702	01130	C01917 <=> C17702	1	1
R11293	K20593	C17702	C01917	01130	C01917 <=> C17702	1	1
R11294	K20594	C17702	C17703	00524	C17702 => C17703	1	1
R11294	K20594	C17702	C17703	01130	C17702 <=> C17703	1	1
R11294	K20594	C17703	C17702	01130	C17702 <=> C17703	1	1
R11295	K20595	C17702	C21267	00524	C17702 => C21267	1	1
R11295	K20595	C17702	C21267	01130	C17702 <=> C21267	1	1
R11295	K20595	C21267	C17702	01130	C17702 <=> C21267	1	1
R11296	K20595	C17703	C21268	00524	C17703 => C21268	1	1
R11296	K20595	C17703	C21268	01130	C17703 <=> C21268	1	1
R11296	K20595	C21268	C17703	01130	C17703 <=> C21268	1	1
R11297	K20596	C17704	C21267	01130	C21267 <=> C17704	1	1
R11297	K20596	C21267	C17704	00524	C21267 => C17704	1	1
R11297	K20596	C21267	C17704	01130	C21267 <=> C17704	1	1
R11298	K20596	C21268	C21269	00524	C21268 => C21269	1	1
R11298	K20596	C21268	C21269	01130	C21268 <=> C21269	1	1
R11298	K20596	C21269	C21268	01130	C21268 <=> C21269	1	1
R11299	K20597	C17705	C21268	01130	C21268 <=> C17705	1	1
R11299	K20597	C21268	C17705	00524	C21268 => C17705	1	1
R11299	K20597	C21268	C17705	01130	C21268 <=> C17705	1	1
R11300	K20597	C02033	C21270	00524	C02033 <=> C21270	1	1
R11300	K20597	C02033	C21270	01130	C02033 <=> C21270	1	1
R11300	K20597	C21270	C02033	00524	C02033 <=> C21270	1	1
R11300	K20597	C21270	C02033	01130	C02033 <=> C21270	1	1
R11301	K20597	C17705	C21269	00524	C17705 <=> C21269	1	1
R11301	K20597	C17705	C21269	01130	C17705 <=> C21269	1	1
R11301	K20597	C21269	C17705	00524	C17705 <=> C21269	1	1
R11301	K20597	C21269	C17705	01130	C17705 <=> C21269	1	1
R11302	K20598	C00908	C17704	01130	C17704 <=> C00908	1	1
R11302	K20598	C17704	C00908	00524	C17704 => C00908	1	1
R11302	K20598	C17704	C00908	01130	C17704 <=> C00908	1	1
R11303	K20598	C21269	C21270	00524	C21269 => C21270	1	1
R11303	K20598	C21269	C21270	01130	C21269 <=> C21270	1	1
R11303	K20598	C21270	C21269	01130	C21269 <=> C21270	1	1
R11304	K20598	C02033	C17705	01130	C17705 <=> C02033	1	1
R11304	K20598	C17705	C02033	00524	C17705 => C02033	1	1
R11304	K20598	C17705	C02033	01130	C17705 <=> C02033	1	1
R11306	K13057	C00029	C01083	00500	C00031 + C00029 => C01083	1	1
