noiseLevel	SimRun	TimePoint	compound	Species	totFlux	cumulFlux
1	1	577	k[env]	CaerofaciensAGORA	-0.00000225033472159071	-0.000222290554132419
1	1	577	leu_L[env]	CaerofaciensAGORA	-0.0000453831737225318	-0.0044830001236164
1	1	577	lys_L[env]	CaerofaciensAGORA	-0.0000422791862569737	-0.00210381176693911
1	1	577	malttr[env]	CaerofaciensAGORA	0	0
1	1	577	met_L[env]	CaerofaciensAGORA	-0.0000170746282256374	-0.00168665067177162
1	1	577	mg2[env]	CaerofaciensAGORA	-0.00000225033472159071	-0.000222290554132419
1	1	577	mn2[env]	CaerofaciensAGORA	-0.00000225033472159071	-0.000222290554132419
1	1	577	mqn7[env]	CaerofaciensAGORA	0	0
1	1	577	nac[env]	CaerofaciensAGORA	-0.00000450066944318109	-0.000444581108264839
1	1	577	nh4[env]	CaerofaciensAGORA	0.00185162871335729	0.179838069398595
1	1	577	ocdca[env]	CaerofaciensAGORA	0	0
1	1	577	orn[env]	CaerofaciensAGORA	0.000573408242341785	0.0550117768872035
1	1	577	pac[env]	CaerofaciensAGORA	0	0
1	1	577	phe_L[env]	CaerofaciensAGORA	-0.0000230124371224596	-0.00227319400567796
1	1	577	pheme[env]	CaerofaciensAGORA	0	0
1	1	577	pi[env]	CaerofaciensAGORA	-0.000133054456823136	-0.0131432664897496
1	1	577	pnto_R[env]	CaerofaciensAGORA	-0.0000045006694431814	-0.000444581108264839
1	1	577	ppa[env]	CaerofaciensAGORA	0	0
1	1	577	pro_L[env]	CaerofaciensAGORA	0	0
1	1	577	ptrc[env]	CaerofaciensAGORA	0	0
1	1	577	pydx[env]	CaerofaciensAGORA	-0.00000225033472159071	-0.000222290554132419
1	1	577	pydxn[env]	CaerofaciensAGORA	0	0
1	1	577	q8[env]	CaerofaciensAGORA	0	0
1	1	577	ribflv[env]	CaerofaciensAGORA	-0.00000450066944318142	-0.000444581108264838
1	1	577	ser_L[env]	CaerofaciensAGORA	-0.000360867781245009	-0.0355529389778683
1	1	577	sheme[env]	CaerofaciensAGORA	0	0
1	1	577	so4[env]	CaerofaciensAGORA	-0.00000225033472159071	-0.000222290554132419
1	1	577	succ[env]	CaerofaciensAGORA	0	0
1	1	577	sucr[env]	CaerofaciensAGORA	-0.000187365504178007	-0.0189102091378176
1	1	577	thm[env]	CaerofaciensAGORA	0	0
1	1	577	thr_L[env]	CaerofaciensAGORA	-0.000150061906086834	-0.0151537781500539
1	1	577	trp_L[env]	CaerofaciensAGORA	-0.00000711781861399667	-0.000703105999626992
1	1	577	ttdca[env]	CaerofaciensAGORA	0	0
1	1	577	tyr_L[env]	CaerofaciensAGORA	-0.0000145028813334639	-0.00143261066773815
1	1	577	ura[env]	CaerofaciensAGORA	-0.000011651011372621	-0.00115089979698322
1	1	577	val_L[env]	CaerofaciensAGORA	-0.000040191130966964	-0.00397012439444552
1	1	577	zn2[env]	CaerofaciensAGORA	-0.00000225033472159071	-0.000222290554132419
1	1	577	26dap_M[env]	CsymbiosumAGORA	0	0
1	1	577	3mop[env]	CsymbiosumAGORA	0	0
1	1	577	4abut[env]	CsymbiosumAGORA	-0.0119987502862297	-1.01113915864429
1	1	577	ac[env]	CsymbiosumAGORA	0.0197017788674348	1.50480353873259
1	1	577	ala_L[env]	CsymbiosumAGORA	-0.00302840787272146	-0.251233988638832
1	1	577	amylopect900[env]	CsymbiosumAGORA	0	0
1	1	577	amylose300[env]	CsymbiosumAGORA	0	0
1	1	577	arg_L[env]	CsymbiosumAGORA	-0.000498762014005912	-0.0412824698495772
1	1	577	asn_L[env]	CsymbiosumAGORA	-0.00197856295351973	-0.159332794698949
1	1	577	asp_L[env]	CsymbiosumAGORA	-0.00205583682585506	-0.167025463951629
1	1	577	but[env]	CsymbiosumAGORA	0.0136513790141147	1.20173953484431
1	1	577	ca2[env]	CsymbiosumAGORA	-0.00000898321708080596	-0.000743572526807067
1	1	577	cgly[env]	CsymbiosumAGORA	-0.00000898321708080596	-0.000744638771558881
1	1	577	cit[env]	CsymbiosumAGORA	-0.0008311464190004	-0.0694021098671181
1	1	577	cl[env]	CsymbiosumAGORA	-0.00000898321708080596	-0.000743572526807067
1	1	577	co2[env]	CsymbiosumAGORA	0.00929905494283604	0.897638719160023
1	1	577	cobalt2[env]	CsymbiosumAGORA	-0.00000898321708080596	-0.000743572526807067
1	1	577	csn[env]	CsymbiosumAGORA	0	0.000000520696700662222
1	1	577	cu2[env]	CsymbiosumAGORA	-0.00000898321708080596	-0.000743572526807067
1	1	577	cys_L[env]	CsymbiosumAGORA	-0.000082405914950588	-0.00681996039917099
1	1	577	etoh[env]	CsymbiosumAGORA	-0.000565299994166399	-0.0545606178082508
1	1	577	fe2[env]	CsymbiosumAGORA	-0.00000898321708080596	-0.000743572526807067
1	1	577	fe3[env]	CsymbiosumAGORA	-0.00000898321708080596	-0.000743572526807067
1	1	577	fol[env]	CsymbiosumAGORA	-0.0000269496512424179	-0.0022307175804212
1	1	577	for[env]	CsymbiosumAGORA	0.0231619480323178	1.75611807534184
1	1	577	fru[env]	CsymbiosumAGORA	-0.00209333576306606	-0.171223150999553
1	1	577	gal[env]	CsymbiosumAGORA	-0.000349434438481185	-0.0289239195755416
1	1	577	glc_D[env]	CsymbiosumAGORA	-0.00214905563099691	-0.175780724384926
1	1	577	gln_L[env]	CsymbiosumAGORA	-0.00248658496978687	-0.206349694784643
1	1	577	glu_L[env]	CsymbiosumAGORA	-0.00183776205464526	-0.148671011934531
1	1	577	gly[env]	CsymbiosumAGORA	-0.00455952695906532	-0.379709257705207
1	1	577	glyc[env]	CsymbiosumAGORA	-0.00244698584827566	-0.200366889126232
1	1	577	gua[env]	CsymbiosumAGORA	0	0.000000000295405262631376
1	1	577	h2[env]	CsymbiosumAGORA	0	0.0000226209005542679
1	1	577	h2o[env]	CsymbiosumAGORA	0.0694528856843123	5.89104566314951
1	1	577	h2s[env]	CsymbiosumAGORA	0	0
1	1	577	h[env]	CsymbiosumAGORA	-0.0745266894843026	-6.38175714524354
1	1	577	his_L[env]	CsymbiosumAGORA	-0.000486976744679524	-0.0403068721326909
1	1	577	ile_L[env]	CsymbiosumAGORA	-0.000400046143969699	-0.0331132287503715
1	1	577	indole[env]	CsymbiosumAGORA	0	0
1	1	577	isobut[env]	CsymbiosumAGORA	0	0
1	1	577	k[env]	CsymbiosumAGORA	-0.00000898321708080596	-0.000743572526807067
1	1	577	leu_L[env]	CsymbiosumAGORA	-0.000487200219279154	-0.0403272786187479
1	1	577	lys_L[env]	CsymbiosumAGORA	-0.000366243985170333	-0.0303153049771966
1	1	577	malttr[env]	CsymbiosumAGORA	0	0
1	1	577	met_L[env]	CsymbiosumAGORA	-0.000146383772180867	-0.0121185662945583
1	1	577	mg2[env]	CsymbiosumAGORA	-0.00000898321708080596	-0.000743572526807067
1	1	577	mn2[env]	CsymbiosumAGORA	-0.00000898321708080596	-0.000743572526807067
1	1	577	mqn7[env]	CsymbiosumAGORA	-0.0000179664341616119	-0.00148714505361413
1	1	577	nac[env]	CsymbiosumAGORA	-0.0000179664341616107	-0.00148714505361414
1	1	577	nh4[env]	CsymbiosumAGORA	0.034767065643452	2.87553713856415
1	1	577	ocdca[env]	CsymbiosumAGORA	-0.0000940734503965969	-0.00778679092218719
1	1	577	orn[env]	CsymbiosumAGORA	0.000079782741834041	0.00660219199704806
1	1	577	pac[env]	CsymbiosumAGORA	0	0
1	1	577	phe_L[env]	CsymbiosumAGORA	-0.000199346702956938	-0.0165006289278105
1	1	577	pheme[env]	CsymbiosumAGORA	-0.00000898321708080596	-0.000743572526807067
1	1	577	pi[env]	CsymbiosumAGORA	-0.00140541122730086	-0.116330838728136
1	1	577	pnto_R[env]	CsymbiosumAGORA	-0.0000179664341616133	-0.00148714505361412
1	1	577	ppa[env]	CsymbiosumAGORA	0.0049731045868343	0.412704340076125
1	1	577	pro_L[env]	CsymbiosumAGORA	0	-0.000000112622981115225
1	1	577	ptrc[env]	CsymbiosumAGORA	0	0
1	1	577	pydx[env]	CsymbiosumAGORA	-0.00000898321708080596	-0.000743572526807067
1	1	577	pydxn[env]	CsymbiosumAGORA	0	0
1	1	577	q8[env]	CsymbiosumAGORA	0	0
1	1	577	ribflv[env]	CsymbiosumAGORA	-0.0000179664341616119	-0.00148714505361413
1	1	577	ser_L[env]	CsymbiosumAGORA	-0.00302836742121028	-0.243255379102406
1	1	577	sheme[env]	CsymbiosumAGORA	-0.00000898321708080596	-0.000743572526807067
1	1	577	so4[env]	CsymbiosumAGORA	-0.00000898321708080596	-0.000743572526807067
1	1	577	succ[env]	CsymbiosumAGORA	-0.000112946889093771	-0.0122091464232599
1	1	577	sucr[env]	CsymbiosumAGORA	0	0
1	1	577	thm[env]	CsymbiosumAGORA	-0.00000898321708080596	-0.000743572526807067
1	1	577	thr_L[env]	CsymbiosumAGORA	-0.00125930495993218	-0.102997825533533
1	1	577	trp_L[env]	CsymbiosumAGORA	-0.000061658425133897	-0.00510368507889189
1	1	577	ttdca[env]	CsymbiosumAGORA	0	0
1	1	577	tyr_L[env]	CsymbiosumAGORA	-0.000125634019503595	-0.0103991704191162
1	1	577	ura[env]	CsymbiosumAGORA	-0.0000918981190309385	-0.00760723612404267
1	1	577	val_L[env]	CsymbiosumAGORA	-0.000348163729121454	-0.0288187384849642
1	1	577	zn2[env]	CsymbiosumAGORA	-0.00000898321708080596	-0.000743572526807067
1	1	577	26dap_M[env]	DpigerAGORA	0	0
1	1	577	3mop[env]	DpigerAGORA	0	0
1	1	577	4abut[env]	DpigerAGORA	0	0
1	1	577	ac[env]	DpigerAGORA	0.000047290074939913	0.0125239924508986
1	1	577	ala_L[env]	DpigerAGORA	-0.000000574409267272843	-0.000156896813892564
1	1	577	amylopect900[env]	DpigerAGORA	0	0
1	1	577	amylose300[env]	DpigerAGORA	0	0
1	1	577	arg_L[env]	DpigerAGORA	0	0
1	1	577	asn_L[env]	DpigerAGORA	-0.00000541906390505421	-0.00143393722929403
1	1	577	asp_L[env]	DpigerAGORA	-0.0000056307084481966	-0.00153749912601174
1	1	577	but[env]	DpigerAGORA	0	0
1	1	577	ca2[env]	DpigerAGORA	-0.0000000057695960990273	-0.00000157593426318167
1	1	577	cgly[env]	DpigerAGORA	-0.0000115877515617985	-0.00265740326977896
1	1	577	cit[env]	DpigerAGORA	0	0
1	1	577	cl[env]	DpigerAGORA	-0.0000000057695960990273	-0.00000157593426318167
1	1	577	co2[env]	DpigerAGORA	0.0000328114469340899	0.00869330764252322
1	1	577	cobalt2[env]	DpigerAGORA	-0.0000000057695960990273	-0.00000157593426318167
1	1	577	csn[env]	DpigerAGORA	0	0
1	1	577	cu2[env]	DpigerAGORA	-0.0000000057695960990273	-0.00000157593426318167
1	1	577	cys_L[env]	DpigerAGORA	0.0000115104738159483	0.00263629526752429
1	1	577	etoh[env]	DpigerAGORA	-0.00000154829382025217	-0.000707113468851355
1	1	577	fe2[env]	DpigerAGORA	-0.0000000057695960990273	-0.00000157593426318167
1	1	577	fe3[env]	DpigerAGORA	-0.0000000057695960990273	-0.00000157593426318167
1	1	577	fol[env]	DpigerAGORA	0	0
1	1	577	for[env]	DpigerAGORA	0.0000000346175765941638	0.0000082956256251618
1	1	577	fru[env]	DpigerAGORA	0	0
1	1	577	gal[env]	DpigerAGORA	0	0
1	1	577	glc_D[env]	DpigerAGORA	0	0
1	1	577	gln_L[env]	DpigerAGORA	0	0
1	1	577	glu_L[env]	DpigerAGORA	-0.000000659576821643684	-0.000180159875074097
1	1	577	gly[env]	DpigerAGORA	-0.0000124880373020418	-0.00371306263085061
1	1	577	glyc[env]	DpigerAGORA	-0.00000670202212316762	-0.00186610577732935
1	1	577	gua[env]	DpigerAGORA	0	0
1	1	577	h2[env]	DpigerAGORA	0	-0.00022441333821301
1	1	577	h2o[env]	DpigerAGORA	-0.0000172171803420824	-0.00327301476089498
1	1	577	h2s[env]	DpigerAGORA	0	0
1	1	577	h[env]	DpigerAGORA	-0.00000438879920318634	-0.000763997707419563
1	1	577	his_L[env]	DpigerAGORA	-0.0000000684300073603869	-0.0000186912898889385
1	1	577	ile_L[env]	DpigerAGORA	-0.000000208748351151657	-0.0000570184937179097
1	1	577	indole[env]	DpigerAGORA	0	0
1	1	577	isobut[env]	DpigerAGORA	0	0
1	1	577	k[env]	DpigerAGORA	-0.0000000057695960990273	-0.00000157593426318167
1	1	577	leu_L[env]	DpigerAGORA	-0.000000324082647168709	-0.0000885214387644726
1	1	577	lys_L[env]	DpigerAGORA	-0.000000246427226013593	-0.0000673102765237082
1	1	577	malttr[env]	DpigerAGORA	0	0
1	1	577	met_L[env]	DpigerAGORA	-0.000000116102205701396	-0.0000317126954565577
1	1	577	mg2[env]	DpigerAGORA	-0.0000000057695960990273	-0.00000157593426318167
1	1	577	mn2[env]	DpigerAGORA	-0.0000000057695960990273	-0.00000157593426318167
1	1	577	mqn7[env]	DpigerAGORA	0	0
1	1	577	nac[env]	DpigerAGORA	-0.0000000115391921980544	-0.00000315186852636334
1	1	577	nh4[env]	DpigerAGORA	0.0000448282626393613	0.0118727837316477
1	1	577	ocdca[env]	DpigerAGORA	0	0
1	1	577	orn[env]	DpigerAGORA	0	0
1	1	577	pac[env]	DpigerAGORA	0	0
1	1	577	phe_L[env]	DpigerAGORA	0.0000207504388145043	0.00655773899671264
1	1	577	pheme[env]	DpigerAGORA	0	0
1	1	577	pi[env]	DpigerAGORA	-0.00000086489920322867	-0.00023624258356601
1	1	577	pnto_R[env]	DpigerAGORA	-0.0000000115391921980553	-0.00000315186852636333
1	1	577	ppa[env]	DpigerAGORA	0	0
1	1	577	pro_L[env]	DpigerAGORA	-0.000000159159997901689	-0.0000434737007090465
1	1	577	ptrc[env]	DpigerAGORA	0	0
1	1	577	pydx[env]	DpigerAGORA	-0.0000000057695960990273	-0.00000157593426318167
1	1	577	pydxn[env]	DpigerAGORA	0	0
1	1	577	q8[env]	DpigerAGORA	0	0
1	1	577	ribflv[env]	DpigerAGORA	0	0
1	1	577	ser_L[env]	DpigerAGORA	-0.00000829436159932583	-0.00219245204153597
1	1	577	sheme[env]	DpigerAGORA	0	0
1	1	577	so4[env]	DpigerAGORA	-0.0000000057695960990273	-0.00000157593426318167
1	1	577	succ[env]	DpigerAGORA	0	0.000228331331555485
1	1	577	sucr[env]	DpigerAGORA	0	0
1	1	577	thm[env]	DpigerAGORA	0	0
1	1	577	thr_L[env]	DpigerAGORA	-0.000000182225379942313	-0.0000497738862441541
1	1	577	trp_L[env]	DpigerAGORA	-0.0000000407500719689155	-0.0000111306638351617
1	1	577	ttdca[env]	DpigerAGORA	0	0
1	1	577	tyr_L[env]	DpigerAGORA	-0.000020983020901212	-0.00662126754761184
1	1	577	ura[env]	DpigerAGORA	-0.000000216944615066813	-0.0000592572593000383
1	1	577	val_L[env]	DpigerAGORA	-0.000000304090679739754	-0.0000830607399704941
1	1	577	zn2[env]	DpigerAGORA	-0.0000000057695960990273	-0.00000157593426318167
1	1	577	26dap_M[env]	EcoliAGORA	0	0
1	1	577	3mop[env]	EcoliAGORA	0	0
1	1	577	4abut[env]	EcoliAGORA	0.0111159005161923	0.939861083467366
1	1	577	ac[env]	EcoliAGORA	0.0293111206183032	2.47242490617889
1	1	577	ala_L[env]	EcoliAGORA	-0.00127222879689992	-0.110148139114666
1	1	577	amylopect900[env]	EcoliAGORA	0	0
1	1	577	amylose300[env]	EcoliAGORA	0	0
1	1	577	arg_L[env]	EcoliAGORA	-0.00202150696716421	-0.165446942089095
1	1	577	asn_L[env]	EcoliAGORA	-0.00083119080115358	-0.0696724267775952
1	1	577	asp_L[env]	EcoliAGORA	-0.000863653418398273	-0.0730906666237107
1	1	577	but[env]	EcoliAGORA	-0.00999594280825816	-0.836413402937548
1	1	577	ca2[env]	EcoliAGORA	-0.00000361673823626541	-0.000306955769843966
1	1	577	cgly[env]	EcoliAGORA	-0.00177736093778795	-0.142496918468676
1	1	577	cit[env]	EcoliAGORA	-0.000349163142196669	-0.0304573654063496
1	1	577	cl[env]	EcoliAGORA	-0.00000361673823626541	-0.000306955769843966
1	1	577	co2[env]	EcoliAGORA	0	0.00000592540225652971
1	1	577	cobalt2[env]	EcoliAGORA	-0.00000361673823626541	-0.000306955769843966
1	1	577	csn[env]	EcoliAGORA	0	-0.000000520499454232632
1	1	577	cu2[env]	EcoliAGORA	-0.00000361673823626541	-0.000306955769843966
1	1	577	cys_L[env]	EcoliAGORA	-0.00835511649409108	-0.715218497573139
1	1	577	etoh[env]	EcoliAGORA	-0.000237481528807265	-0.0242151622136558
1	1	577	fe2[env]	EcoliAGORA	-0.00000361673823626541	-0.000306955769843966
1	1	577	fe3[env]	EcoliAGORA	-0.00000361673823626541	-0.000306955769843966
1	1	577	fol[env]	EcoliAGORA	0	0
1	1	577	for[env]	EcoliAGORA	0.0193399250953371	1.62918850713681
1	1	577	fru[env]	EcoliAGORA	-0.000879406655669481	-0.0749889574810353
1	1	577	gal[env]	EcoliAGORA	-0.00110300284518731	-0.0932664552918543
1	1	577	glc_D[env]	EcoliAGORA	-0.000902814473744323	-0.0769849940848313
1	1	577	gln_L[env]	EcoliAGORA	-0.00104460995264106	-0.0904233006094334
1	1	577	glu_L[env]	EcoliAGORA	-0.000772040592295973	-0.0651026280433613
1	1	577	gly[env]	EcoliAGORA	-0.001915449219973	-0.166503636155259
1	1	577	glyc[env]	EcoliAGORA	-0.00102797443165583	-0.0877258274115971
1	1	577	gua[env]	EcoliAGORA	0	0
1	1	577	h2[env]	EcoliAGORA	0.00230676727484653	0.175441513794174
1	1	577	h2o[env]	EcoliAGORA	-0.0325645910864222	-2.70478628461682
1	1	577	h2s[env]	EcoliAGORA	0.0100840349805476	0.853604062393808
1	1	577	h[env]	EcoliAGORA	0.0236076165234346	1.99363280922972
1	1	577	his_L[env]	EcoliAGORA	-0.0000428961438340475	-0.00364063363001737
1	1	577	ile_L[env]	EcoliAGORA	-0.000130856325538043	-0.0111058919724195
1	1	577	indole[env]	EcoliAGORA	0.000350140213816267	0.0303722530314894
1	1	577	isobut[env]	EcoliAGORA	0	0
1	1	577	k[env]	EcoliAGORA	-0.00000361673823626541	-0.000306955769843966
1	1	577	leu_L[env]	EcoliAGORA	-0.000203154966414857	-0.0172419415063583
1	1	577	lys_L[env]	EcoliAGORA	-0.000154475764937937	-0.013110494664309
1	1	577	malttr[env]	EcoliAGORA	0	0
1	1	577	met_L[env]	EcoliAGORA	-0.0000727800143143093	-0.0061769041229182
1	1	577	mg2[env]	EcoliAGORA	-0.00000361673823626541	-0.000306955769843966
1	1	577	mn2[env]	EcoliAGORA	-0.00000361673823626541	-0.000306955769843966
1	1	577	mqn7[env]	EcoliAGORA	0	0
1	1	577	nac[env]	EcoliAGORA	-0.00000723347647253052	-0.000613911539687918
1	1	577	nh4[env]	EcoliAGORA	0.0173943508403815	1.45047120076552
1	1	577	ocdca[env]	EcoliAGORA	0	0
1	1	577	orn[env]	EcoliAGORA	-0.000572550971580547	-0.0537764460795312
1	1	577	pac[env]	EcoliAGORA	0	0
1	1	577	phe_L[env]	EcoliAGORA	0	0
1	1	577	pheme[env]	EcoliAGORA	0	0
1	1	577	pi[env]	EcoliAGORA	-0.000542172097516471	-0.0460146249768241
1	1	577	pnto_R[env]	EcoliAGORA	-0.0000072334764725292	-0.000613911539687943
1	1	577	ppa[env]	EcoliAGORA	0.00404893690561873	0.339434404718859
1	1	577	pro_L[env]	EcoliAGORA	-0.00133817899788381	-0.112748398962957
1	1	577	ptrc[env]	EcoliAGORA	0.000572550971580547	0.0537764460795312
1	1	577	pydx[env]	EcoliAGORA	-0.00000361673823626541	-0.000306955769843966
1	1	577	pydxn[env]	EcoliAGORA	0	0
1	1	577	q8[env]	EcoliAGORA	0	0
1	1	577	ribflv[env]	EcoliAGORA	0	0
1	1	577	ser_L[env]	EcoliAGORA	-0.00127221180329154	-0.106370492829096
1	1	577	sheme[env]	EcoliAGORA	0	0
1	1	577	so4[env]	EcoliAGORA	-0.00000361673823626541	-0.000306955769843966
1	1	577	succ[env]	EcoliAGORA	-0.0000474487885597218	-0.00549156622269251
1	1	577	sucr[env]	EcoliAGORA	0	0
1	1	577	thm[env]	EcoliAGORA	0	0
1	1	577	thr_L[env]	EcoliAGORA	-0.000529031788794316	-0.04510845369725
1	1	577	trp_L[env]	EcoliAGORA	-0.000375684869090384	-0.0325402504957355
1	1	577	ttdca[env]	EcoliAGORA	0	0
1	1	577	tyr_L[env]	EcoliAGORA	-0.000145796778774133	-0.0123739014398775
1	1	577	ura[env]	EcoliAGORA	-0.00013599423002754	-0.0115414213357735
1	1	577	val_L[env]	EcoliAGORA	-0.000190622769745031	-0.0161783229016027
1	1	577	zn2[env]	EcoliAGORA	-0.00000361673823626541	-0.000306955769843966
1	1	577	26dap_M[env]	ErectaleAGORA	0	0
1	1	577	3mop[env]	ErectaleAGORA	0	0
1	1	577	4abut[env]	ErectaleAGORA	0	0
1	1	577	ac[env]	ErectaleAGORA	-0.0365177290682967	-3.00662007402716
1	1	577	ala_L[env]	ErectaleAGORA	-0.00315535036775575	-0.260822997062022
1	1	577	amylopect900[env]	ErectaleAGORA	-0.00000359707282632525	-0.000300840386422748
1	1	577	amylose300[env]	ErectaleAGORA	-0.00001087016151939	-0.00090912354290913
1	1	577	arg_L[env]	ErectaleAGORA	0	0
1	1	577	asn_L[env]	ErectaleAGORA	-0.000176018172196928	-0.0144746850904942
1	1	577	asp_L[env]	ErectaleAGORA	-0.00214201182837309	-0.173394509376667
1	1	577	but[env]	ErectaleAGORA	0.0378882287208512	3.11886753438131
1	1	577	ca2[env]	ErectaleAGORA	-0.00000942177227662609	-0.000774790380995057
1	1	577	cgly[env]	ErectaleAGORA	0	0
1	1	577	cit[env]	ErectaleAGORA	0	0
1	1	577	cl[env]	ErectaleAGORA	-0.00000942177227662609	-0.000774790380995057
1	1	577	co2[env]	ErectaleAGORA	0.0422460897939846	3.46677646848493
1	1	577	cobalt2[env]	ErectaleAGORA	-0.00000942177227662608	-0.000774790380995057
1	1	577	csn[env]	ErectaleAGORA	0	0
1	1	577	cu2[env]	ErectaleAGORA	-0.00000942177227662609	-0.000774790380995057
1	1	577	cys_L[env]	ErectaleAGORA	-0.0000958506938898336	-0.00788218961965282
1	1	577	etoh[env]	ErectaleAGORA	-0.000588995808838107	-0.0566548608868393
1	1	577	fe2[env]	ErectaleAGORA	-0.0000282653168298783	-0.00232437114298517
1	1	577	fe3[env]	ErectaleAGORA	-0.00000942177227662609	-0.000774790380995057
1	1	577	fol[env]	ErectaleAGORA	-0.0000282653168298782	-0.00232437114298517
1	1	577	for[env]	ErectaleAGORA	-0.000831154415249037	-0.0683480567340985
1	1	577	fru[env]	ErectaleAGORA	-0.00218108261747814	-0.177756150272093
1	1	577	gal[env]	ErectaleAGORA	-0.00273564035154535	-0.221235461113408
1	1	577	glc_D[env]	ErectaleAGORA	-0.00223913810840147	-0.182487617336197
1	1	577	gln_L[env]	ErectaleAGORA	-0.00102069974951922	-0.0839362621588164
1	1	577	glu_L[env]	ErectaleAGORA	0	0
1	1	577	gly[env]	ErectaleAGORA	-0.000375213692151255	-0.0318262750588973
1	1	577	glyc[env]	ErectaleAGORA	0	0
1	1	577	gua[env]	ErectaleAGORA	0	0
1	1	577	h2[env]	ErectaleAGORA	0	0.0000612898613682902
1	1	577	h2o[env]	ErectaleAGORA	0.0378914756706836	3.11395184881334
1	1	577	h2s[env]	ErectaleAGORA	0	0
1	1	577	h[env]	ErectaleAGORA	-0.00640092927773202	-0.522669644084967
1	1	577	his_L[env]	ErectaleAGORA	-0.0000972449078082238	-0.00799684146022934
1	1	577	ile_L[env]	ErectaleAGORA	0	0
1	1	577	indole[env]	ErectaleAGORA	0	0
1	1	577	isobut[env]	ErectaleAGORA	0	0
1	1	577	k[env]	ErectaleAGORA	-0.00000942177227662608	-0.000774790380995057
1	1	577	leu_L[env]	ErectaleAGORA	-0.000510985037752049	-0.0420203630971706
1	1	577	lys_L[env]	ErectaleAGORA	-0.000384123793839045	-0.0315880507233397
1	1	577	malttr[env]	ErectaleAGORA	-0.000948948401958778	-0.0776491539896419
1	1	577	met_L[env]	ErectaleAGORA	-0.000153530138933022	-0.0126254033047737
1	1	577	mg2[env]	ErectaleAGORA	-0.00000942177227662609	-0.000774790380995057
1	1	577	mn2[env]	ErectaleAGORA	-0.00000942177227662609	-0.000774790380995057
1	1	577	mqn7[env]	ErectaleAGORA	-0.0000188435445532522	-0.00154958076199011
1	1	577	nac[env]	ErectaleAGORA	-0.0000188435445532523	-0.00154958076199008
1	1	577	nh4[env]	ErectaleAGORA	0.00326543514000651	0.267123939353346
1	1	577	ocdca[env]	ErectaleAGORA	-0.0000986660590454856	-0.00811370846531514
1	1	577	orn[env]	ErectaleAGORA	0	0
1	1	577	pac[env]	ErectaleAGORA	0	0
1	1	577	phe_L[env]	ErectaleAGORA	-0.000209078687786535	-0.0171933847913043
1	1	577	pheme[env]	ErectaleAGORA	0	0
1	1	577	pi[env]	ErectaleAGORA	-0.00147402254888551	-0.121214826543793
1	1	577	pnto_R[env]	ErectaleAGORA	0	0
1	1	577	ppa[env]	ErectaleAGORA	0	0
1	1	577	pro_L[env]	ErectaleAGORA	-0.000191088830775105	-0.015714006203211
1	1	577	ptrc[env]	ErectaleAGORA	0	0
1	1	577	pydx[env]	ErectaleAGORA	-0.00000942177227662608	-0.000774790380995057
1	1	577	pydxn[env]	ErectaleAGORA	0	0
1	1	577	q8[env]	ErectaleAGORA	0	0
1	1	577	ribflv[env]	ErectaleAGORA	-0.0000188435445532522	-0.00154958076199011
1	1	577	ser_L[env]	ErectaleAGORA	0	0
1	1	577	sheme[env]	ErectaleAGORA	0	0
1	1	577	so4[env]	ErectaleAGORA	-0.00000942177227662608	-0.000774790380995057
1	1	577	succ[env]	ErectaleAGORA	0.0000565306336597565	0.00464874228597034
1	1	577	sucr[env]	ErectaleAGORA	-0.0016382618408202	-0.133454910337379
1	1	577	thm[env]	ErectaleAGORA	0	0
1	1	577	thr_L[env]	ErectaleAGORA	-0.00131209154626449	-0.106927648316042
1	1	577	trp_L[env]	ErectaleAGORA	0	0
1	1	577	ttdca[env]	ErectaleAGORA	0	0
1	1	577	tyr_L[env]	ErectaleAGORA	-0.000141189168223143	-0.011610555448402
1	1	577	ura[env]	ErectaleAGORA	-0.0000963845749366344	-0.00792609281403095
1	1	577	val_L[env]	ErectaleAGORA	0	0
1	1	577	zn2[env]	ErectaleAGORA	-0.00000942177227662609	-0.000774790380995057
1	1	577	26dap_M[env]	MformatexigensAGORA	-0.0000406045907909712	-0.00436377907670473
1	1	577	3mop[env]	MformatexigensAGORA	0	0
1	1	577	4abut[env]	MformatexigensAGORA	0	0
1	1	577	ac[env]	MformatexigensAGORA	0.00342005297064522	0.36775259102984
1	1	577	ala_L[env]	MformatexigensAGORA	-0.0000372466017542615	-0.00400289568857671
1	1	577	amylopect900[env]	MformatexigensAGORA	0	0
1	1	577	amylose300[env]	MformatexigensAGORA	0	0
1	1	577	arg_L[env]	MformatexigensAGORA	-0.0000232467412769876	-0.00249832940586224
1	1	577	asn_L[env]	MformatexigensAGORA	-0.00023616111618151	-0.0248261659420643
1	1	577	asp_L[env]	MformatexigensAGORA	-0.000245384519414606	-0.0261226062511703
